Id,SalePrice
1805,143018.42146263877
1806,129127.28846260486
1807,175624.4373441583
1808,122828.94635167532
1809,125710.72276140796
1810,148160.05872114503
1811,62415.48240839422
1812,100898.17319269432
1813,107893.3441826324
1814,81925.88863961154
1815,18646.535523139057
1816,87649.41651572601
1817,99340.98612685897
1818,141507.41384332348
1819,121343.12573431619
1820,56876.850493600126
1821,124012.75866238156
1822,164530.90254975448
1823,33747.35058044491
1824,128067.86456692184
1825,131245.36038393632
1826,94278.82725240977
1827,95474.13404538087
1828,129229.70171911188
1829,175300.5752703125
1830,158896.11324976105
1831,176137.41523261613
1832,112160.24901405943
1833,152141.358314501
1834,126313.6412876217
1835,125025.19875699328
1836,110162.62054333545
1837,104390.77646861225
1838,116287.83824647067
1839,76907.72432957764
1840,162959.67481069453
1841,130738.61350734509
1842,83727.56308962754
1843,117760.87444478669
1844,130857.93130595912
1845,141002.39357240335
1846,152350.1998003237
1847,150742.5883814121
1848,23690.8113434196
1849,129321.21125054487
1850,113670.40025921131
1851,135002.2434433645
1852,118926.04540186946
1853,114142.74088814238
1854,183168.22274142597
1855,157730.54567550763
1856,240285.88703481609
1857,139578.76840983215
1858,127502.61089389026
1859,120907.48446390429
1860,159446.9679682341
1861,120125.7203759132
1862,288542.3824538953
1863,286868.80546429905
1864,286882.0050389032
1865,324738.2766972899
1866,312067.06969957415
1867,240518.67775745713
1868,275837.95284981024
1869,226473.05029107514
1870,253020.5605164126
1871,249300.00010774517
1872,177177.17161655938
1873,223708.99571174732
1874,139859.97164288012
1875,203256.80612760747
1876,207195.42376250774
1877,218949.14104578225
1878,216290.20518445014
1879,105521.54019090417
1880,146326.50843586598
1881,247752.61212075443
1882,244301.83592945966
1883,190093.16684358928
1884,203942.94873970794
1885,252243.36471739737
1886,266554.348634514
1887,237397.4438186678
1888,293549.4646446594
1889,171276.4763215459
1890,108580.15388024459
1891,144087.31280393526
1892,67020.57803374273
1893,126727.56046847883
1894,104372.33716464287
1895,146899.38485201867
1896,112370.11770507519
1897,112089.63345017354
1898,116984.55728551769
1899,149526.67922354036
1900,151880.27835292974
1901,164085.11306732113
1902,138008.66137681832
1903,214269.7744678622
1904,128114.60032826092
1905,191098.63620845438
1906,153898.4737028085
1907,200362.43551376567
1908,131126.2865635471
1909,152398.0287517741
1910,134186.77372762864
1911,210805.6538908392
1912,272002.3146153956
1913,172947.6576629238
1914,48415.97099730582
1915,244871.1581595724
1916,25701.32471292466
1917,258351.71168798697
1918,146067.19161565858
1919,195760.53408293694
1920,171863.0780640517
1921,329750.70953917434
1922,294439.37102895614
1923,217123.92143010895
1924,230070.0116451513
1925,224178.97505086532
1926,331608.4248799132
1927,120929.02383421035
1928,165418.61601242004
1929,96985.75084667862
1930,131828.18042439304
1931,144551.27307222923
1932,136520.6652791784
1933,154811.67693948722
1934,183922.01132273953
1935,183283.81480380835
1936,182933.47154709417
1937,185628.61700381094
1938,172710.15949244297
1939,232186.50328101544
1940,192860.4086577132
1941,180240.57663886156
1942,195469.69914314628
1943,202768.53183036088
1944,276725.2354164128
1945,320787.3140116265
1946,162866.17165795725
1947,263291.76358700683
1948,177102.4983863386
1949,247346.83097189968
1950,209800.92398656742
1951,259335.57605895598
1952,224642.5355648687
1953,200263.3041128005
1954,215696.9758702414
1955,132904.15009026532
1956,311101.47699558584
1957,171254.25961358496
1958,300920.0639965015
1959,127326.10635232297
1960,82929.60017528536
1961,119076.20827928884
1962,105098.8879500929
1963,120831.58437208086
1964,97094.0497219452
1965,132795.19435577304
1966,145390.71270374523
1967,276009.11723346857
1968,331215.7342661087
1969,325435.4679457748
1970,335890.3795501125
1971,394041.3225067564
1972,332924.1503835957
1973,269781.60003217706
1974,292390.6678989688
1975,392831.75135233474
1976,293870.66336781415
1977,331652.62100544304
1978,294047.2049671542
1979,293356.719715078
1980,189843.2099769751
1981,302446.29181496706
1982,224870.928750481
1983,206841.33474624378
1984,178377.68904507265
1985,244935.2791034506
1986,240742.12254094542
1987,193831.93984877784
1988,183549.43330683652
1989,204790.28876969195
1990,222380.75220334996
1991,217028.43658242805
1992,236553.36539123068
1993,186224.05546169518
1994,230372.06391409202
1995,196800.26712093805
1996,274375.3476091615
1997,280062.0810939984
1998,296479.7353235148
1999,268990.40374866757
2000,290355.314282235
2001,268782.54005416273
2002,252177.02586756716
2003,260874.80797103955
2004,283687.9513152201
2005,221265.2321263362
2006,212593.8966808149
2007,257955.1603937006
2008,220163.49816316843
2009,195042.27082528116
2010,210559.75550279394
2011,163182.21799458493
2012,181919.22407833324
2013,168112.66386696603
2014,184103.02073430328
2015,195716.82475756586
2016,192649.36360565352
2017,200710.01317105652
2018,109202.7637675443
2019,129167.71292930422
2020,75757.02839068638
2021,86793.23514279781
2022,187604.7820976579
2023,128047.69786295388
2024,266736.27970080986
2025,322437.7535946353
2026,175016.05249377014
2027,150554.3528963693
2028,162433.5366274058
2029,164444.59567627823
2030,252140.27832757775
2031,245322.39874946512
2032,231259.42151971615
2033,245865.56932172435
2034,172172.16391397826
2035,234573.41155745857
2036,221093.58596852713
2037,223383.91821383813
2038,290277.2779484574
2039,206325.2496553684
2040,333474.8156461604
2041,264378.2230972813
2042,207446.05482106097
2043,173400.9084845588
2044,192299.01606208447
2045,206176.22533929336
2046,123766.7689765169
2047,130160.84020579187
2048,140048.23608721886
2049,118835.39863856242
2050,176042.49389764387
2051,120951.8825173541
2052,137742.7544422776
2053,138071.2582895913
2054,63253.51612415945
2055,149789.53209325077
2056,142680.7552082088
2057,95073.75769789261
2058,207024.86518400477
2059,133994.91086792364
2060,195763.0583880013
2061,192045.28799486486
2062,109654.20245816954
2063,101273.65154562588
2064,126033.99866641732
2065,116858.63164445548
2066,181833.7598245592
2067,123122.37237635825
2068,122158.3580493665
2069,70802.25485979754
2070,88850.80987042258
2071,66664.95874507132
2072,164755.77014613524
2073,130148.20769546297
2074,179502.08032572537
2075,144065.25561690377
2076,122912.6902363865
2077,118861.73828511382
2078,100176.59447055089
2079,137890.2219682153
2080,118469.70487271133
2081,108033.22110870015
2082,106482.43776614044
2083,132720.10749686765
2084,88217.77148120035
2085,99565.56787759368
2086,156022.51237489178
2087,128597.34663937707
2088,102952.19761525944
2089,63988.886469500256
2090,118669.0683060349
2091,80516.42192786816
2092,146921.7660364404
2093,121084.02054796717
2094,142041.10899513483
2095,135369.87372216233
2096,78892.07653337496
2097,86379.84507644095
2098,142704.14874271234
2099,16053.002995374962
2100,60445.21772683959
2101,107275.40700998146
2102,138118.81670397217
2103,90238.33652881347
2104,129882.27161505842
2105,126364.62322456774
2106,29959.91382162494
2107,196763.54957164812
2108,117788.23729107133
2109,93321.13764987327
2110,116702.40503952862
2111,167635.56843415543
2112,115151.00346919755
2113,107745.47563274507
2114,112619.79317474936
2115,143246.53499307833
2116,119901.85541108204
2117,138752.9958210981
2118,123878.97443692922
2119,103183.93144542724
2120,116163.71592928609
2121,56328.6247977874
2122,75818.851966794
2123,107674.19465269148
2124,177896.15093496174
2125,123803.32612502051
2126,147884.13448666874
2127,168622.14028812922
2128,123156.35501462198
2129,119903.60376768024
2130,119620.32797034457
2131,189351.71756244998
2132,127844.35192486574
2133,131165.52099221386
2134,128366.0045489337
2135,118173.7366532447
2136,32680.838393492275
2137,102682.3853282145
2138,134859.5223829858
2139,160195.04639419646
2140,134774.14151806163
2141,156865.02176005207
2142,109184.97946986184
2143,136416.31455637258
2144,97416.92741085764
2145,133819.09860852896
2146,184067.0800015072
2147,150813.48350524844
2148,164146.91178080183
2149,136974.35566157498
2150,228243.4412892384
2151,131828.0002803792
2152,164614.1589291935
2153,196059.03594360664
2154,105965.72390681156
2155,142316.80320987862
2156,255414.1320965218
2157,245309.1022499099
2158,226544.40361540683
2159,216919.81213120942
2160,187938.38343013986
2161,256024.56409074855
2162,365927.00914043083
2163,321274.23533834086
2164,250849.35622362967
2165,204634.73553083092
2166,151247.14529705362
2167,215642.44790186617
2168,192930.49283824186
2169,193024.8678465709
2170,212893.42206811032
2171,158484.21579323104
2172,131121.28955300094
2173,198227.46788677515
2174,229431.97902285284
2175,293928.57498138037
2176,281185.2976793689
2177,227921.53790328966
2178,229450.59055204852
2179,150157.03852576052
2180,239638.31520225224
2181,191582.04560924112
2182,225001.98264496762
2183,189472.70200983342
2184,128021.57690682448
2185,125923.14380481676
2186,162876.62947544316
2187,164140.0657432879
2188,161023.68642973143
2189,259826.21715069446
2190,72163.56312077364
2191,73815.5653105356
2192,58800.44239564112
2193,110458.36418935668
2194,115199.67797525134
2195,83703.90715526871
2196,72264.969650932
2197,91158.55711463094
2198,173691.93771427427
2199,198392.87035722518
2200,151870.26330941007
2201,142631.94681845466
2202,200128.30534467613
2203,121216.90754257911
2204,135994.5303788958
2205,100375.3184432208
2206,146236.83270474127
2207,210637.66762568825
2208,244678.82181327557
2209,185385.42365282774
2210,131470.94415507407
2211,132317.07587127946
2212,113046.0290546827
2213,96170.97461190261
2214,127702.78578721825
2215,94757.88851310103
2216,129677.71288233285
2217,25284.73273186467
2218,70520.46588104498
2219,71298.68312331603
2220,46313.999004814075
2221,244708.41697834793
2222,230327.62931202678
2223,281058.00245250866
2224,238531.21983068518
2225,127219.38284649339
2226,178079.72962941648
2227,216305.8370666178
2228,273077.37829271075
2229,235483.61063150072
2230,144799.88564909576
2231,208663.4772349164
2232,200936.18643022538
2233,188142.9589447484
2234,249743.91464094468
2235,203420.90850073483
2236,249821.35342711757
2237,297319.9315556879
2238,255331.97368109494
2239,129170.1730797902
2240,156955.3576267492
2241,148396.46354949253
2242,109255.04286652198
2243,101394.298537208
2244,81797.43131645967
2245,82367.82110054197
2246,131072.76835039316
2247,131082.7447448501
2248,113493.76559687569
2249,110197.72880111891
2250,130041.41737782932
2251,103041.19161973789
2252,192335.7873563671
2253,165549.12651874335
2254,184174.4769269512
2255,208069.71111124125
2256,182909.60240627697
2257,192373.38486630877
2258,176475.8398048816
2259,183336.19386030035
2260,171961.3196048229
2261,198973.0671316582
2262,204073.04764373356
2263,312233.2593842952
2264,378604.70697983296
2265,169284.32272559626
2266,250267.78141726716
2267,324990.46145835414
2268,355708.9494421416
2269,168418.13321259548
2270,202515.9247527637
2271,229894.62113322841
2272,239037.58760861866
2273,171456.24390789133
2274,199493.66657844733
2275,181374.1545634278
2276,183732.56850078108
2277,194766.8809111599
2278,170185.80713728268
2279,98745.13026702392
2280,86613.61732703482
2281,157865.36520355265
2282,174732.74665366358
2283,115030.5922635888
2284,98577.7130009908
2285,136158.99510402302
2286,111593.30144826614
2287,308007.6782312618
2288,256651.63644178095
2289,304579.63446194807
2290,343893.072664983
2291,295669.16386179323
2292,369641.65563610883
2293,354463.54169173876
2294,317334.67202251824
2295,388681.3679298094
2296,238218.76893061167
2297,290802.88558061316
2298,288648.41412036656
2299,310206.4876578426
2300,293514.02128893614
2301,280130.5274800131
2302,253006.83243459393
2303,248622.7479988964
2304,241610.2210626133
2305,186548.31994356296
2306,188026.31398797245
2307,194516.6479167738
2308,215245.69985059486
2309,261733.15249043657
2310,204552.3322193533
2311,211730.32768662763
2312,184979.77531616297
2313,174152.58293213393
2314,187254.8033861944
2315,179883.0183629489
2316,206802.9632122307
2317,189643.27723906946
2318,168518.02347913443
2319,191564.30566934007
2320,187616.4921997058
2321,258533.2687587539
2322,200248.9606582966
2323,194205.3025952361
2324,210439.17500325642
2325,203074.2256181992
2326,190484.76575082273
2327,205481.04670518264
2328,219057.6694852193
2329,197214.4481830392
2330,193019.765057103
2331,306035.1334903056
2332,335889.10828076885
2333,300067.9123339044
2334,247468.58467573952
2335,271149.8224694793
2336,289534.3483512176
2337,183568.45641665917
2338,267993.80469877645
2339,235451.55578744237
2340,355667.5539635817
2341,202223.39609769767
2342,244028.3943578269
2343,232739.26159051666
2344,231346.66287902417
2345,240423.15601036977
2346,204421.94040705834
2347,184937.4369985452
2348,233621.50860128028
2349,171385.75452844077
2350,276448.7267206557
2351,227330.8382175616
2352,254562.13458177005
2353,244677.84126032982
2354,141888.7481254998
2355,155369.85505075764
2356,158638.0669311809
2357,202882.27984672156
2358,186630.3796185851
2359,126105.65949648223
2360,118469.11817338062
2361,142171.7803782872
2362,267616.5365241469
2363,146175.0222051997
2364,194250.65507160698
2365,223653.3847499264
2366,193411.3527811725
2367,207559.69793857716
2368,191287.52367198083
2369,195078.97829256835
2370,170448.31261852232
2371,137866.35528067814
2372,180555.76913263963
2373,279195.04247324157
2374,293389.14523361693
2375,234510.89851232083
2376,281226.2968076051
2377,300276.4353668436
2378,161499.25463813276
2379,222366.15945694176
2380,153724.31745883345
2381,185761.27535216906
2382,242829.71906263917
2383,215958.8688715049
2384,249463.2793241531
2385,179095.2440728388
2386,136018.79428868636
2387,119061.3793103511
2388,123554.50034032785
2389,129446.48224447377
2390,154295.9576724813
2391,130305.16483884666
2392,90389.06575508288
2393,181953.49591131636
2394,133606.19483368355
2395,205435.99257692206
2396,146056.0387901162
2397,221367.50307166646
2398,135028.58620955131
2399,35950.6698845349
2400,44777.2269247059
2401,110269.4113755424
2402,145467.32975476084
2403,137382.42456487566
2404,137462.1633130936
2405,173535.92878499813
2406,148127.319728647
2407,115451.80435478
2408,154414.79495097138
2409,106200.78438496473
2410,191715.0315475855
2411,108936.24080964457
2412,140053.92513510888
2413,107412.49783764698
2414,125493.92925402708
2415,119074.13721505099
2416,134783.15195370675
2417,116961.89861705108
2418,117169.70842498075
2419,91858.13992113445
2420,113455.8248365873
2421,69766.92231218715
2422,98711.60967184615
2423,110221.6473689084
2424,166108.67938753543
2425,233963.92609249323
2426,146495.9896286499
2427,108736.61198760732
2428,191608.35810751712
2429,92851.14570004714
2430,131790.63263446547
2431,96494.95856429415
2432,125167.81778175384
2433,133044.44703650288
2434,120508.6305339234
2435,138182.42549541628
2436,100609.02237394848
2437,94100.6380172883
2438,104511.84466541803
2439,113507.6818241193
2440,130414.31011509337
2441,95703.15492691298
2442,93080.26942122588
2443,133905.63882662333
2444,131650.55855900212
2445,59173.64431136788
2446,107441.36514160223
2447,202972.21533269063
2448,134672.61572093377
2449,110488.56197578087
2450,155794.6662370594
2451,105982.44697795622
2452,205193.64729057613
2453,78739.5646957159
2454,119922.2528951345
2455,145005.0434292868
2456,120510.68576820404
2457,113595.81479527638
2458,116042.30148695072
2459,87962.2094177407
2460,154157.69754822762
2461,109595.61578155193
2462,116241.01439090213
2463,131096.9029160285
2464,156443.9745349728
2465,138916.98201507295
2466,102334.17436354456
2467,167873.32706454454
2468,83626.21547500195
2469,78690.11393533426
2470,194837.16534984205
2471,218090.1493288495
2472,168733.9689191871
2473,89400.99146709929
2474,69103.64753975009
2475,237213.50167093705
2476,81218.21604497381
2477,83414.43990200374
2478,160586.10966541467
2479,100190.5949461488
2480,127694.29708954296
2481,118024.67837997351
2482,120243.5967432817
2483,89973.81775887741
2484,140085.03004868468
2485,119420.60466654389
2486,134408.8908589481
2487,201982.54600848525
2488,177277.97849279968
2489,163919.0971197827
2490,142230.16174752463
2491,89316.08118881797
2492,198016.8472024895
2493,150196.51144276932
2494,152740.30518082506
2495,78153.75402988482
2496,226265.63133864175
2497,143610.49649170344
2498,90974.07699493668
2499,71381.99331751454
2500,101211.11544407159
2501,118857.98416005122
2502,135608.07326973043
2503,70875.44485934207
2504,121493.73765614082
2505,227539.9002684073
2506,260378.0302778146
2507,271933.6871898342
2508,260475.9078090574
2509,229844.30059430772
2510,230948.35665262258
2511,192180.3593040721
2512,204005.6498943501
2513,241566.81675602798
2514,278110.4636904474
2515,136932.7549915904
2516,179741.7909321934
2517,131955.63254707702
2518,141852.318408804
2519,213829.34442520095
2520,225207.8475940111
2521,193756.52834080684
2522,230870.37152003404
2523,114058.8516416488
2524,129316.36902468512
2525,135087.38165038382
2526,120951.19787456829
2527,103189.0078010218
2528,112346.28397865721
2529,132025.63254229038
2530,117958.60192134825
2531,251357.76249236765
2532,225250.53066263418
2533,211572.05628229107
2534,239999.14856667467
2535,268038.73924169235
2536,247751.91554583353
2537,247049.6657915729
2538,189537.40186513145
2539,204386.93460887054
2540,172667.61195504735
2541,197235.182536826
2542,146843.57819356746
2543,119300.96670235519
2544,98569.32273655129
2545,147376.06864035013
2546,148210.76684672176
2547,165316.9815101782
2548,158678.9278744402
2549,158688.87518901122
2550,558846.3517740812
2551,141445.81058115908
2552,117722.42996267078
2553,67620.25215267984
2554,90402.24033303221
2555,122717.33976570761
2556,73754.3312400087
2557,102273.1954002619
2558,154093.24868128414
2559,98208.39605891402
2560,160629.5982126264
2561,149549.7844315027
2562,125516.50651339279
2563,128475.84578804718
2564,200774.97393991647
2565,165709.34719984885
2566,104965.54902671848
2567,99584.29977589205
2568,191807.77027748688
2569,193164.55207798898
2570,129828.25215793622
2571,146139.23164794478
2572,186008.2242548312
2573,223305.08269280486
2574,236151.86779483862
2575,134548.18786700163
2576,131458.74071756552
2577,118947.82431717613
2578,80312.63655048807
2579,28390.68101610581
2580,97547.39771136548
2581,116117.33218047943
2582,121294.16890751489
2583,256627.7878780585
2584,182004.12701454072
2585,187001.72921792965
2586,229803.81956816767
2587,215726.7596187957
2588,134209.9044271498
2589,162149.59385741013
2590,214823.60146711522
2591,251135.50289779576
2592,208161.9548642123
2593,233680.60056101193
2594,189754.3091399523
2595,214641.61127673567
2596,306580.7330523408
2597,185583.94750505325
2598,259171.40942333173
2599,318560.04948337993
2600,113888.31512842968
2601,154219.1424061039
2602,45524.3676522217
2603,59927.74398416572
2604,63268.920373193454
2605,49174.73826195765
2606,148067.5391464869
2607,231045.11594534747
2608,211810.44054363505
2609,174140.212541478
2610,105419.86078850634
2611,114638.97721736331
2612,162869.82139658742
2613,127649.82278673747
2614,105542.9097894578
2615,171053.50733687496
2616,177365.0179371807
2617,189128.2344145442
2618,214958.58313811163
2619,220033.4539997701
2620,195228.48281699116
2621,178181.54661603493
2622,188690.2442013356
2623,228026.46574731858
2624,291051.59313581744
2625,238668.6639280467
2626,185441.46171032498
2627,175960.46075766638
2628,371213.35518154444
2629,364075.27231597796
2630,314779.79727062886
2631,377880.0902406563
2632,332685.4696415834
2633,270080.26492567884
2634,345887.6592873215
2635,169282.11026810273
2636,204104.20475313906
2637,195142.05752555444
2638,245016.5268752817
2639,204351.55200003134
2640,166992.06032688823
2641,85211.49108827498
2642,172087.79673380952
2643,120892.89192479721
2644,123578.37256845436
2645,106023.30159764388
2646,102036.68976383866
2647,114922.67594836664
2648,150722.3222268296
2649,141583.97407431307
2650,138608.39389741095
2651,134110.33683654154
2652,338743.9612991399
2653,256981.64340484864
2654,230181.3355092426
2655,348055.0708379266
2656,301787.495093763
2657,296487.21961149736
2658,253353.09142599604
2659,277556.89131401165
2660,300083.8017163024
2661,313161.98137384374
2662,323620.75316155085
2663,288345.07939538674
2664,253456.28766830987
2665,318068.21740921424
2666,264709.029285179
2667,181931.81363474776
2668,196419.66636980453
2669,171687.9803844802
2670,273679.584150712
2671,198776.695140564
2672,199648.0621865798
2673,202158.60018502618
2674,218326.85171039647
2675,171137.353238245
2676,199788.2534069505
2677,207494.66146596288
2678,250836.53939526796
2679,276060.66057493014
2680,277945.2410372952
2681,347084.2538644469
2682,296338.9885659686
2683,415751.53038560075
2684,296962.98697809665
2685,312776.10167268885
2686,249011.08519022365
2687,278845.60963805777
2688,223975.26552745223
2689,205136.89389474143
2690,349892.1403611755
2691,178899.98771485116
2692,136890.49083630054
2693,196159.48934549058
2694,145672.89263332472
2695,209194.5403574058
2696,195866.79884494492
2697,182767.69565209537
2698,216602.01491907262
2699,166425.95900154626
2700,142582.46332029533
2701,154819.59182573133
2702,122871.55226923712
2703,158762.0135196807
2704,155680.85662621376
2705,92978.4121959908
2706,90907.29585741728
2707,134378.88146582514
2708,101103.75057466992
2709,107397.80557483481
2710,110192.6849415251
2711,161742.70715287444
2712,339608.3656568582
2713,168632.0698037753
2714,147043.00926626823
2715,152230.89382435963
2716,142246.6862606802
2717,177233.2550596184
2718,211537.482010597
2719,138773.11761887046
2720,226261.38524425542
2721,135702.76321418677
2722,175333.34175792534
2723,172399.70458555908
2724,106949.03955749108
2725,120632.89591698
2726,118433.04908760777
2727,165502.55110390903
2728,184375.31835451606
2729,132234.38625597605
2730,129044.69793957914
2731,128325.66907217959
2732,107486.24516634527
2733,174823.9104696624
2734,151078.17466343055
